SK_LINE_ITEM,OPPORTUNITY_ID,CALL_AMT,WON_AMT,UPSIDE_AMT,QUALIFY_PLUS_AMT,PROPOSE_PLUS_AMT,NEGOTIATE_PLUS_AMT,OPEN_PIPELINE_AMT,OPPORTUNITY_VALUE,PPA_AMT,PPV_AMT,PWP_PROB,CREATED_DATE,WEEK,QUARTER,YEAR,SNAPSHOT_LEVEL,RELATIVE_QUARTER_MNEUMONIC,SALES_STAGE,GEOGRAPHY,MARKET,SECTOR,ACCOUNT_TYPE,INDUSTRY,UT30_NAME,PRACTICE,DEAL_SIZE,IBM_GEN_AI_IND,PARTNER_GEN_AI_IND,SALES_WEEK_DESCRIPTION,NEXT_STEP,ACCOUNT_NAME,CLOSE_DATE,LAST_MODIFIED_DATE,OPPORTUNITY_NAME,CLOSE_QUARTER,CLOSE_MONTH,CLOSE_WEEK,CLOSE_YEAR,CLIENT_NAME,UT15_NAME,UT17_NAME,UT20_NAME
5742314,0063h00000Ib1r8AAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,2022-05-05,14,4,2023,W,PQ,Lost,Americas,US Distribution,US TNT,ENTERPRISE,Travel & Transportation,DTT: AI & Analytics - Customer,AI & Analytics,small,0,0,2023Q4W14,,UNITED PARCEL SERVICE OASIS SUPPLY,2023-11-03,2023-09-14,UPS Customs Anomalies Phase 2,4,11,6,2023,UPS,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)"
8318656,0063h00000MI1Q4AAL,53333.0,53333.0,0.0,53333.0,53333.0,53333.0,0.0,53333.0,0.0,0.0,0.0,2023-10-10,14,4,2023,W,PQ,Won,Americas,Canada,Canada COMM,ENTERPRISE,Telecommunications,App & Data modernization for Distributed Apps with Red Hat,IBM & Red Hat,small,0,0,2023Q4W14,,BELL CANADA,2023-10-31,2023-10-31,NS BBP BSS IT CR233 - WFAS Call Changes,4,10,6,2023,BELL CANADA ENTERPRISES,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)"
8024357,0063h00000LPLcNAAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,2023-06-22,1,4,2023,W,CQ,Lost,Americas,Canada,Canada COMM,Unassigned,Digital Squads,DTT: Data Transformation - Customer,Data Services,small,0,0,2023Q4W01,,INDEPENDENT SYSTEM OPERATOR,2023-10-12,2023-09-11,Modern Data Management,4,10,3,2023,ALBERTA ELECTRIC SYSTEM OPERATOR,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)"
8142642,0063h00000LYguBAAT,1379000.0,1379000.0,0.0,1379000.0,1379000.0,1379000.0,0.0,1379000.0,0.0,0.0,0.0,2023-08-04,14,4,2023,W,PQ,Won,Rest of EMEA,NCEE,CEE,ENTERPRISE,Select BPS-T,FSCT: Enterprise Transformation with SAP S/4HANA,SAP,small,0,0,2023Q4W14,1110 PO received in registration process,SKODA AUTO A.S.,2023-10-11,2023-10-17,S4L / MVP Bridge 2,4,10,3,2023,VOLKSWAGEN,Strategy & Technology,Business Applications,Enterprise SAP Transformation
8073746,0063h00000LVt9WAAT,45237.0,45237.0,0.0,45237.0,45237.0,45237.0,0.0,45237.0,0.0,0.0,0.0,2023-07-11,14,4,2023,W,PQ,Won,Americas,US Communications & Industrial,US Communications & Industrial,TARGET PREMIER,Select Client,DTT: AI & Analytics - Customer,AI & Analytics,small,0,0,2023Q4W14,Signings  Revenue,CHEVRON USA INC,2023-12-06,2023-12-06,Chevron CLM Executed - DTT - November 2023,4,12,11,2023,CHEVRON CORPORATION,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)"
7802181,0063h00000LAAu1AAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0.0,0.0,0.0,2023-04-07,1,4,2023,W,CQ,Lost,Japan,JP Industrial,JP Automotive,ENTERPRISE,Automotive,HRTT: HR Transformation,Talent,small,0,0,2023Q4W01,,HONDA MOTOR CO. LTD.,2023-10-31,2023-10-05,勤怠システム再構築 J Phases,4,10,6,2023,HONDA MOTOR,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation
8145496,0063h00000LBS7PAAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-08,14,4,2023,W,PQ,Lost,Americas,LA,Mexico,Unassigned,Select BPS-T,Enterprise&Ecosystem Risk (C&SI) (cloud) 6950-26Z Withdrawn,Cyber Strategy & Risk,small,0,0,2023Q4W14,August 25th 2023 Client has shared that IBM was not qualified as one of the top providers for the CyberSecurity Office Projects Iberdrola has IBM will attempt to improve prices and share them as unsolicited,IBERDROLA SERVICIOS,2023-10-31,2023-10-18,Iberdrola - MX - Global Security Framework Agreement,4,10,6,2023,IBERDROLA,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk
8295504,0063h00000LLg7CAAT,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2023-10-02,14,4,2023,W,PQ,Won,Rest of EMEA,Italy,Italy FSS,TARGET ENTERPRISE,Banking,Application Maintenance and Management - OnPrem,Custom Application Operations,small,0,0,2023Q4W14,,UNICREDIT S.P.A.,2023-10-13,2023-10-13,Genius Care,4,10,3,2023,UNICREDIT,Intelligent Operations,Application Operations,Custom Application Management Services
6861333,0063h00000Hvj22AAB,0.0,0.0,0.0,670000.0,0.0,0.0,670000.0,670000.0,21301.0,46407.0,0.03179364,2022-04-05,1,4,2023,W,CQ,Design,APAC,ASEAN,Singapore FSS wo DBS,ENTERPRISE,Select BPS-T,Application Maintenance and Management - Cloud - Red Hat,Custom Application Operations,small,0,0,2023Q4W01,,MIZUHO BANK LTD,2023-12-15,2023-05-09,Mizuho Trade Portal Implementation (India post Design Phase),4,12,12,2023,MIZUHO FINANCIAL GROUP,Intelligent Operations,Application Operations,Custom Application Management Services
8060214,0063h00000KsHB3AAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-05,14,4,2023,W,PQ,Lost,Americas,Canada,Canada Quebec,ENTERPRISE,Government,App & Data Modernization for Distributed Apps - No Cloud,Migration & Modernization,small,0,0,2023Q4W14,RBK Staffing plan GPE Pricing,MINISTERE DES RESSOURCES,2023-10-16,2023-08-04,LGS - MRNF E600-178 - Maintenance et amélioration des actifs du Système d’Information du Registre Foncier (Lot 13) (25%),4,10,4,2023,QUEBEC GOVT,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)"
7949264,0063h00000KqnoMAAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,2023-05-24,1,4,2023,W,CQ,Lost,APAC,ASEAN,Indonesia,Unassigned,Select BPS-T,FSCT: Finance Transformation,Finance,small,0,0,2023Q4W01,,PT INDOSAT TBK,2023-11-16,2023-09-15,IBMC ID - Drafting and Running ERP RFP,4,11,8,2023,OOREDOO GROUP L.L.C,Strategy & Technology,Strategy & Transformation,Finance Transformation
1347513,0063h00000GIL2pAAH,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,4019.0,0.0,0.00803843,2020-02-13,1,4,2023,W,CQ,Engage,Japan,JP Insurance,JP INS NISSAY,ENTERPRISE,Insurance,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,0,0,2023Q4W01,,NIPPON LIFE INSURANCE,2023-12-29,2023-03-08,次世代アーキテクチャ（DSP）,4,12,14,2023,NISSAY,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design
2100365,0063h00000GIGVnAAP,0.0,0.0,0.0,0.0,0.0,0.0,95238.0,95238.0,0.0,0.0,0.0,2021-06-14,14,4,2023,W,PQ,Engage,Japan,JP Banking & Financial Markets,JP BKFM SMFG,ENTERPRISE,Banking,DTT: AI & Analytics - Finance & Supply Chain,AI & Analytics,small,0,0,2023Q4W14,,JAPAN RESEARCH INSTI,2023-12-30,2023-06-13,BP2022 : コンプラ部門Kibit置き換えテキストマイニング,4,12,14,2023,SUMITOMO MITSUI FINANCIAL GROUP,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)"
8207777,0063h00000LVjJYAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-10,14,4,2023,W,PQ,Lost,UKI,UKI Industrial,UKI ELE IPR CNP (wo BP),Unassigned,Select BPS-T,AMS for SAP S/4HANA or S/4 Migration on Cloud,SAP Application Operations,small,0,0,2023Q4W14,18Oct  after check with global offering lead due to the issue with Microsoft global negotiation  price to win can be met,AMEY GROUP INFORMATION SERVICE,2023-11-30,2023-10-18,S/4HANA Premium Supplier,4,11,10,2023,ONE EQUITY PARTNERS (OEP),Intelligent Operations,Application Operations,Application Management Services for SAP Applications
8201189,0063h00000LKrpQAAT,51150.0,0.0,0.0,51150.0,51150.0,51150.0,51150.0,51150.0,38125.0,74691.0,0.74536025,2023-08-30,1,4,2023,W,CQ,Negotiate,UKI,UKI Industrial,UKI BP,ENTERPRISE,Chemical & Petroleum,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,0,0,2023Q4W01,0410 Contract issued to bp awaiting bp to provide FG ID,BP INTERNATIONAL LTD,2023-11-03,2023-10-04,L01547 - BP me Global App 2023 - Developer Q4,4,11,6,2023,BP PLC,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design
8193267,0063h00000LuGD5AAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,2023-08-17,14,4,2023,W,PQ,Lost,Americas,US Public and Communications,US Public and Communications,Unassigned,Government,X-Force (Custom C&SI) 6950-22H Withdrawn,Cyber Threat Management,small,0,0,2023Q4W14,919  RFP submitted Awaiting decision,STATE OF OHIO,2023-12-07,2023-11-20,State of Ohio - SERS Tabletop Exercise,4,12,11,2023,STATE OF OHIO,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management
8038787,0063h00000LNiblAAD,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,10860.0,17931.0,0.07240508,2023-06-08,1,4,2023,W,CQ,Design,Americas,US Public and Communications,US Public and Communications,PREMIER,Select Technology Sales Rep,Taos Platform Eng Svcs (Manage) - Standalone,Platform Engineering Services,small,0,0,2023Q4W01,922 waiting for GPE for rates for resources  DBA two options to select from  schedule meeting with customer,STATE OF ARIZONA,2023-10-20,2023-09-22,PES-PS-SQL DBAs Synapse Resource,4,10,4,2023,STATE OF ARIZONA,Intelligent Operations,Application Operations,Cloud Platform Engineering Services
7597058,0063h00000JSSQcAAP,0.0,0.0,0.0,232500.0,0.0,0.0,232500.0,232500.0,9306.0,18231.0,0.04002923,2022-09-13,1,4,2023,W,CQ,Qualify,UKI,UKI Industrial,UKI BP,ENTERPRISE,Chemical & Petroleum,CT: Service Transformation with Salesforce,Salesforce,small,0,0,2023Q4W01,1409  reengagement pushed to Sep after 24 strategy session  with Castrol Stakeholders,BP INTERNATIONAL LTD,2023-12-08,2023-09-14,L01554 - Castrol Manufacturing,4,12,11,2023,BP PLC,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation
8564784,0063h00000LLTxzAAH,15015279.0,15015279.0,0.0,15015279.0,15015279.0,15015279.0,0.0,15015279.0,0.0,0.0,0.0,2023-09-22,14,4,2023,W,PQ,Won,Americas,US Communications & Industrial,US Communications & Industrial,PREMIER,Select Client,FSCT: Record to Analyze BPO,Finance & Procurement BPO,large,0,0,2023Q4W14,,APPLIED MATERIALS INC,2023-12-22,2023-12-22,F&A Renewal and Operating Model,4,12,13,2023,APPLIED MATERIALS INC,Intelligent Operations,Business Operations,Finance Operations
8067415,0063h00000LD5cQAAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990476.0,0.0,0.0,0.0,2023-07-10,14,4,2023,W,PQ,Lost,Japan,JP Public,JP LS,Unassigned,Select BPS-T,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,0,0,2023Q4W14,,DAIICHI SANKYO COMPANY LIMITED,2023-12-31,2023-12-08,HR部門メタバース 本格展開 要件定義,4,12,14,2023,"DAIICHI SANKYO CO.,LTD",Strategy & Technology,Strategy & Transformation,Experience Strategy and Design
8037915,0063h00000HVyUUAA1,0.0,0.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,383089.0,808386.0,0.10945425,2021-11-30,1,4,2023,W,CQ,Negotiate,Rest of EMEA,SPGI,Spain FSS,ENTERPRISE,Banking,DTT: Banking & Insurance Transformation,Enterprise Strategy & Industry,small,0,0,2023Q4W01,Transformacin Plataforma Pagos,BBVA S.A,2023-12-13,2023-09-27,BTGE - Virtual Accounts,4,12,12,2023,BANCO BILBAO VIZCAYA ARGENTARIA,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)"
8062205,0063h00000LV7MdAAL,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,53527.0,104865.0,0.05352734,2023-07-05,1,4,2023,W,CQ,Propose,UKI,UKI Financial Services Sector,UKI FMI,Unassigned,Select BPS-T,CT: Digital Product Engineering,Customer,small,0,0,2023Q4W01,159  RFP response submitted on Fri 48  Response due 182009 ahead of Presentations wc 25  2nd Oct,HARGREAVES LANSDOWN,2023-11-17,2023-09-15,HL Preferred Supplier RFP,4,11,8,2023,HARGREAVES LANSDOWN PLC,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
2098009,0063h00000Fg5vQAAR,0.0,0.0,0.0,0.0,0.0,0.0,47619.0,47619.0,0.0,0.0,0.0,2020-08-31,14,4,2023,W,PQ,Engage,Japan,JP Public,JP LS,Unassigned,Select BPS-T,DTT: AI & Analytics - Customer,AI & Analytics,small,0,0,2023Q4W14,,DAIICHI SANKYO COMPANY LIMITED,2023-12-31,2023-04-12,電子カルテテキストマイニング研究 Ph3,4,12,14,2023,"DAIICHI SANKYO CO.,LTD",Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)"
7790302,0063h00000KyJCVAA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,2023-04-04,1,4,2023,W,CQ,Lost,Americas,Canada,Canada Fin,ENTERPRISE,Banking,Cloud Native App Development,Migration & Modernization,small,0,0,2023Q4W01,June 7th  still trying to get with Wayne,TD BANK FINANCIAL GROUP,2023-10-31,2023-07-26,TD Securities - Data Mesh/Data Fabric,4,10,6,2023,TD BANK FINANCIAL GROUP,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
8213609,0063h00000LuohdAAB,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,13186.0,0.0,0.02637314,2023-09-05,1,4,2023,W,CQ,Engage,Rest of EMEA,DACH,DE COMM DIST HLS,FOUNDATION CLUSTER,Select BPS-T,App & Data modernization for Distributed Apps,Migration & Modernization,small,0,0,2023Q4W01,,adidas AG,2023-12-31,2023-09-05,adidas I AI Governance,4,12,14,2023,ADIDAS GROUP,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)"
7561218,0063h00000K3xXiAAJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90476.0,0.0,0.0,0.0,2023-01-24,14,4,2023,W,PQ,Lost,Japan,JP Banking & Financial Markets,JP BKFM MUFG,ENTERPRISE,Banking,Cloud native App Dev & Hybrid Integration with Red Hat,IBM & Red Hat,small,0,0,2023Q4W14,,YAMAGUCHI FINANCIAL GR,2023-12-29,2023-12-01,【Chance Next】デジタル手続アプリ　口座解約機能追加,4,12,14,2023,MITSUBISHI UFJ FINANCIAL GROUP (MUFG),Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
7472175,0063h00000K06WzAAJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,2022-12-15,1,4,2023,W,CQ,Lost,APAC,GCG,MCN IFC PLUS,FOUNDATION,Select BPS-T,FSCT: Finance Transformation,Finance,small,0,0,2023Q4W01,,CHINA NATIONAL BUILDING MATERI AL,2023-11-30,2023-09-25,采购平台规划与设计,4,11,10,2023,CHINA NATIONAL BUILDING MATERIAL GROUP CORPORATION,Strategy & Technology,Strategy & Transformation,Finance Transformation
7093661,0063h00000JD9EEAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,2022-08-05,14,4,2023,W,PQ,Lost,Americas,LA,LA North SSA,Unassigned,Select BPS-T,AMS for SAP S/4HANA or S/4 Migration on Cloud,SAP Application Operations,small,0,0,2023Q4W14,We need to wait until RFP Process will be delivery Formal RFP Process will be delivery on July 18th To be confirmed,CORPORACION PERUANA DE PRODUCTOS,2023-11-24,2023-02-15,QROMA: AMS Plataforma SAP,4,11,9,2023,GRUPO BRESCIA,Intelligent Operations,Application Operations,Application Management Services for SAP Applications
7540262,0063h00000KRWi8AAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,0.0,0.0,0.0,2023-01-11,14,4,2023,W,PQ,Lost,Americas,LA,Mexico,ENTERPRISE,Select BPS-T,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,0,0,2023Q4W14,1 proposal,PEPSICO INTERNACIONAL MEXICO S.,2023-10-16,2023-07-13,Employee Digital Badges - Phase 1,4,10,4,2023,PEPSICO (PEPSI-COLA INTL),Strategy & Technology,Strategy & Transformation,Experience Strategy and Design
7904604,0063h00000L0fmMAAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775000.0,0.0,0.0,0.0,2023-05-08,14,4,2023,W,PQ,Lost,UKI,UKI Distribution,UKI Retail,Unassigned,Select BPS-T,"CT: Experience Design, Mobile & Spatial Computing (Red Hat)",Enterprise Experience Design iX,small,0,0,2023Q4W14,Duplicate,Vogue International - Distribution,2023-10-30,2023-10-16,Vogue Metaverse,4,10,6,2023,VOGUE INTERNATIONAL - DISTRIBUTION,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design
7102134,0063h00000JPQDWAA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,2022-08-08,14,4,2023,W,PQ,Lost,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,DTT: Data Transformation - Customer,Data Services,small,0,0,2023Q4W14,Develop capabilities overview and meet with the CIO,UNITED HEALTHCARE SERVICES INC,2023-11-24,2023-08-30,Data Modernization / Data Mesh,4,11,9,2023,UNITEDHEALTH GROUP,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)"
1360051,0063h00000Fg5KqAAJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990475.0,0.0,0.0,0.0,2020-04-21,14,4,2023,W,PQ,Lost,Japan,JP Insurance,JP INS JAPAN POST,ENTERPRISE,Insurance,Cloud Native App Development,Migration & Modernization,small,0,0,2023Q4W14,,JAPAN POST INSURANCE CO.LTD.,2023-12-29,2023-09-05,新契約・販売支援 WW,4,12,14,2023,JAPAN POST HOLDINGS,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
7658396,0063h00000KaakwAAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,2023-02-24,14,4,2023,W,PQ,Lost,Americas,LA,Mexico,ENTERPRISE,Select BPS-T,Platform Engineering Services (Manage),Platform Engineering Services,small,0,0,2023Q4W14,1 Build proposal with our local capabilities  UXInnovacion Solve problems Agile Support Governance Architecture,COMERCIALIZADORA METROGAS S.A.,2023-12-27,2023-11-14,Naturgy MX - Digital Innovation Services,4,12,14,2023,NATURGY,Intelligent Operations,Application Operations,Cloud Platform Engineering Services
8433464,0063h00000MBnyAAAT,1078721.0,1078721.0,0.0,1078721.0,1078721.0,1078721.0,0.0,1078721.0,0.0,0.0,0.0,2023-11-09,14,4,2023,W,PQ,Won,Americas,US Communications & Industrial,US Communications & Industrial,PREMIER,Select Client,FSCT: Enterprise Transformation with SAP S/4HANA,SAP,small,0,0,2023Q4W14,,SCHLUMBERGER TECHNOLOGY CORPORATION,2023-12-22,2023-12-22,FP Leadership Extension - PCR FP08 (2024),4,12,13,2023,SCHLUMBERGER,Strategy & Technology,Business Applications,Enterprise SAP Transformation
8256161,0063h00000LvFQdAAN,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,5255.0,11088.0,0.05255741,2023-09-19,1,4,2023,W,CQ,Qualify,Rest of EMEA,SPGI,Spain DIST,PREMIER,Retail,FSCT: Procurement Transformation with SAP Ariba,SAP,small,0,0,2023Q4W01,Share all our credentials  Value Added,INDUSTRIA DE DISENO TEXTIL SA,2023-12-30,2023-09-19,Evolución ecosistema Apps. Compras/ SAP Ariba,4,12,14,2023,INDITEX,Strategy & Technology,Business Applications,Enterprise SAP Transformation
7017999,0063h00000HlFI2AAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,2022-07-05,14,4,2023,W,PQ,Lost,Americas,US Financial,US Financial,FOUNDATION,Insurance,Application Maintenance and Management - OnPrem,Custom Application Operations,small,0,0,2023Q4W14,91  low on priority list for 2023 pushing to 4Q to give time to validate need throughout the year and position for 2024 work,CHUBB & SON INC,2023-12-08,2023-09-11,RAPS Shutdown,4,12,11,2023,CHUBB & SON,Intelligent Operations,Application Operations,Custom Application Management Services
8441048,0063h00000LM3EqAAL,48025.0,48025.0,0.0,48025.0,48025.0,48025.0,0.0,48025.0,0.0,0.0,0.0,2023-10-16,14,4,2023,W,PQ,Won,APAC,ANZ,Australia IND,Unassigned,Select BPS-T,AMS for ECC or Any SAP Legacy Solutions on No-Cloud,SAP Application Operations,small,0,0,2023Q4W14,2911  PCR is under client final review and approval process,NEWCREST MINING LIMITED,2023-11-29,2023-12-04,Newmont Day 1 - PCR 1,4,11,10,2023,NEWMONT CORPORATION,Intelligent Operations,Application Operations,Application Management Services for SAP Applications
8219317,0063h00000LL5lOAAT,0.0,0.0,0.0,24400.0,0.0,0.0,24400.0,24400.0,3453.0,7286.0,0.14154963,2023-09-07,1,4,2023,W,CQ,Qualify,Rest of EMEA,SPGI,Spain DIST,TARGET ENTERPRISE,Retail,CT: Service Transformation with Salesforce,Salesforce,small,0,0,2023Q4W01,,EL CORTE INGLESS.A,2023-12-31,2023-09-07,OT 2357 - Conexión ORG to ORG,4,12,14,2023,EL CORTE INGLES,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation
8178045,0063h00000LnJI3AAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,2023-08-22,14,4,2023,W,PQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Select Client,HRTT: HR Transformation with SAP SuccessFactors,SAP,small,0,0,2023Q4W14,Respond to the RFI,FLUOR CORP,2023-12-29,2023-10-26,SuccessFactors Re-Implementation,4,12,14,2023,FLUOR CORP,Strategy & Technology,Business Applications,HR Technology
7658396,0063h00000KaakwAAB,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,28887.0,54842.0,0.0288876,2023-02-24,1,4,2023,W,CQ,Qualify,Americas,LA,Mexico,ENTERPRISE,Select BPS-T,Platform Engineering Services (Manage),Platform Engineering Services,small,0,0,2023Q4W01,1 Build proposal with our local capabilities  UXInnovacion Solve problems Agile Support Governance Architecture,COMERCIALIZADORA METROGAS S.A.,2023-12-27,2023-10-05,Naturgy MX - Digital Innovation Services,4,12,14,2023,NATURGY,Intelligent Operations,Application Operations,Cloud Platform Engineering Services
7790302,0063h00000KyJCVAA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,2023-04-04,14,4,2023,W,PQ,Lost,Americas,Canada,Canada Fin,ENTERPRISE,Banking,Cloud Native App Development,Migration & Modernization,small,0,0,2023Q4W14,June 7th  still trying to get with Wayne,TD BANK FINANCIAL GROUP,2023-10-31,2023-07-26,TD Securities - Data Mesh/Data Fabric,4,10,6,2023,TD BANK FINANCIAL GROUP,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
653452,0063h00000Ekv4TAAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,2020-07-31,14,4,2023,W,PQ,Lost,Americas,US Federal,US Federal,ENTERPRISE,Government,FSCT: Finance Transformation,Finance,small,0,0,2023Q4W14,On hold until firm decision on sunset is confirmed Expect decision in September,US DEPT OF THE ARMY,2023-12-04,2023-12-13,Army - FSCT - HQAES Enhancements 2021,4,12,11,2023,ARMY1,Strategy & Technology,Strategy & Transformation,Finance Transformation
7904604,0063h00000L0fmMAAR,0.0,0.0,0.0,0.0,0.0,0.0,775000.0,775000.0,8095.0,0.0,0.01044612,2023-05-08,1,4,2023,W,CQ,Engage,UKI,UKI Distribution,UKI Retail,Unassigned,Select BPS-T,"CT: Experience Design, Mobile & Spatial Computing (Red Hat)",Enterprise Experience Design iX,small,0,0,2023Q4W01,Build a POC,Vogue International - Distribution,2023-10-30,2023-05-10,Vogue Metaverse,4,10,6,2023,VOGUE INTERNATIONAL - DISTRIBUTION,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design
7908365,0063h00000LBUo7AAH,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,4607.0,0.0,0.03071346,2023-05-09,1,4,2023,W,CQ,Engage,Rest of EMEA,NCEE,Denmark,PREMIER,Consumer Products,CT: Service Transformation with Salesforce,Salesforce,small,0,0,2023Q4W01,,ARLA FOODS AMBA,2023-11-20,2023-09-11,CMC MENA - Chatbot,4,11,9,2023,ARLA FOODS,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation
8191835,0063h00000Lo37aAAB,468666.0,0.0,0.0,468666.0,468666.0,468666.0,468666.0,468666.0,422124.0,673634.0,0.90069262,2023-08-29,1,4,2023,W,CQ,Closing,Japan,JP Banking & Financial Markets,JP BKFM Other,ENTERPRISE,Government,Cloud Native App Development,Migration & Modernization,small,0,0,2023Q4W01,,JICA,2023-10-11,2023-09-25,JICA_有償資金協力システム（外貨建て海外投融資対応）開発その２ CR,4,10,3,2023,MINISTRY OF FOREIGN AFFAIRS,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
8244176,0063h00000LLEeHAAX,0.0,0.0,95238.0,95238.0,95238.0,0.0,95238.0,95238.0,45689.0,72911.0,0.47973871,2023-09-13,1,4,2023,W,CQ,Propose,Japan,JP Banking & Financial Markets,JP BKFM Other,ENTERPRISE,Banking,"OnPrem App Dev, DevOps & Hybrid Integration with Red Hat",IBM & Red Hat,small,0,0,2023Q4W01,,SBI SUMISHIN NET BANK,2023-12-29,2023-09-13,SSNB生成AI_Non-IBM Gen AI,4,12,14,2023,SSNB,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
7625126,0063h00000KZddiAAD,890190.0,890190.0,0.0,890190.0,890190.0,890190.0,0.0,890190.0,0.0,0.0,0.0,2023-02-14,14,4,2023,W,PQ,Won,Japan,JP Insurance,JP INS NISSAY,ENTERPRISE,Insurance,Cloud native App Dev & Hybrid Integration with Red Hat,IBM & Red Hat,small,0,0,2023Q4W14,,NIPPON LIFE INSURANCE,2023-10-18,2023-10-20,顧客ダイレクトＲＮ新認証　共通基盤　ＩＴ・ＳＴ支援（２０２３．１０－１２）,4,10,4,2023,NISSAY,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering
