CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,SALES_WEEK_DESCRIPTION
0.0,0.0,0.0,209523.79,0.0,0.0,209523.79,209523.79,29140.0,44761.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
9523.8,0.0,0.0,9523.8,0.0,0.0,9523.8,9523.8,236.0,362.0,0.0,9523.8,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select Build/Service,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,36666.64,36666.64,313.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
9523.8,0.0,14285.7,23809.5,23809.5,0.0,23809.5,23809.5,1596.0,2450.0,0.0,9523.8,2024,4,4,CQ,W,Propose,<1M,Coverage Select,Select Build/Service,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
2285.71,0.0,92628.57,94914.28,94914.28,0.0,94914.28,94914.28,3855.0,5920.0,0.0,2285.71,2024,4,4,CQ,W,Propose,<1M,Coverage Select,Select Digital,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,12523.8,0.0,0.0,12523.8,12523.8,102.0,156.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,170.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select TSR,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,47619.04,0.0,0.0,47619.04,47619.04,1274.0,1956.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Japan,Japan Market,Japan,Japan Region,Japan Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,28571.42,28571.42,606.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Strategic,Coverage Strategic,Japan,Japan Market,Japan,Japan Region,Japan Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
22857.14,0.0,0.0,22857.14,22857.14,0.0,22857.14,22857.14,7754.0,11910.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,Japan,Japan Market,Japan,Japan Region,Japan Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,26476.19,0.0,0.0,26476.19,26476.19,3752.0,5763.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Japan,Japan Market,Japan,Japan Region,Japan Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,61.0,99.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,941.0,1546.0,0.0,0.0,2024,4,4,CQ,W,Won,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0,86.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,98.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,224.0,368.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,3000.0,0.0,0.0,3000.0,3000.0,9.0,14.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,70000.0,0.0,0.0,70000.0,70000.0,587.0,964.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,370.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,76.0,124.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,586.0,963.0,0.0,0.0,2024,4,4,CQ,W,Negotiate,<1M,Coverage Strategic,Coverage Strategic,Americas,Latin America Market,Mexico,Mexico Region,Mexico Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,746.0,1225.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,Americas,Latin America Market,Mexico,Mexico Region,Mexico Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,350100.0,0.0,0.0,350100.0,350100.0,5815.0,9555.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,Latin America Market,Mexico,Mexico Region,Mexico Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,823.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Enterprise,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,294.0,0.0,0.0,294.0,294.0,1.0,1.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Enterprise,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,17.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Select Partners,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,197.0,283.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,157.0,226.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,36000.0,0.0,0.0,36000.0,36000.0,365.0,525.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select Digital,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0,113.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Digital,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,1069.0,1539.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,"Northern, Central and Eastern Europe Market",Netherlands,Netherlands Region,NL Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,48.0,122.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select BPS-T,APAC,Australia/New Zealand Market,New Zealand,Australia/New Zealand Region,New Zealand Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,8000.0,8000.0,8000.0,0.0,8000.0,8000.0,135.0,344.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,APAC,Australia/New Zealand Market,New Zealand,Australia/New Zealand Region,New Zealand Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,346.0,881.0,0.0,0.0,2024,4,4,CQ,W,Negotiate,<1M,Coverage Select,Select Build/Service,APAC,Australia/New Zealand Market,New Zealand,Australia/New Zealand Region,New Zealand Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,11.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,56.0,92.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,89090.0,0.0,0.0,89090.0,89090.0,326.0,533.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,19.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,144.0,235.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,1875.0,0.0,0.0,1875.0,1875.0,5.0,8.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,116.0,190.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Dominican Republic,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,12.0,19.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Panama,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,61333.0,0.0,0.0,61333.0,61333.0,313.0,513.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Venezuela,Spanish South America Region,North SSA Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
5000.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,1507.0,2169.0,0.0,0.0,2024,4,4,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Poland,"Poland, Baltics, Ukraine Region",PL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,207.0,298.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Poland,"Poland, Baltics, Ukraine Region",PL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,335.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Poland,"Poland, Baltics, Ukraine Region",PL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,137009.0,0.0,0.0,137009.0,137009.0,484.0,694.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Poland,"Poland, Baltics, Ukraine Region",PL Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,2333.0,0.0,0.0,2333.0,2333.0,12.0,21.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Portugal,SPGI Region,PT Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,7000.0,0.0,0.0,7000.0,7000.0,174.0,313.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Philippines,ASEAN Region,Philippines Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,358.0,644.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Philippines,ASEAN Region,Philippines Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,3000.0,0.0,0.0,3000.0,3000.0,38.0,68.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Philippines,ASEAN Region,Philippines Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,83.0,135.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,Middle East/Africa Market,Bahrain,Gulf Levante and Pakistan Region,Rest of Gulf Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,16.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Digital,EMEA,Middle East/Africa Market,Saudi Arabia,Saudi Arabia Region,SA Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,13.0,21.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,Middle East/Africa Market,Saudi Arabia,Saudi Arabia Region,SA Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,5555.0,5555.0,3.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select TSR,EMEA,Middle East/Africa Market,Saudi Arabia,Saudi Arabia Region,SA Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,77.0,110.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,"Northern, Central and Eastern Europe Market",Sweden,North Region Territory,SE Select Territory,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0,173.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,EMEA,SPGI Market,Israel (SEMEA Sub),SPGI Region,SPGI Select Partners,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,54.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,EMEA,SPGI Market,Spain,SPGI Region,SPGI Select Partners,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,3335.0,0.0,0.0,3335.0,3335.0,29.0,45.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Public Market,US Public,US Public Top Account Region,STATE OF FLORIDA,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,797.0,1254.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Strategic,Coverage Strategic,Americas,US Public Market,US Public,US Public Top Account Region,STATE OF MICHIGAN,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,909.0,1430.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Public Market,US Public,US Public Top Account Region,STATE OF NEW JERSEY,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,417.0,656.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,Americas,US Public Market,US Public,US Public Top Account Region,STATE OF TEXAS,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,5067.78,5067.78,5067.78,5067.78,5067.78,5067.78,2704.0,0.0,0.0,0.0,2024,4,4,CQ,W,Negotiate,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Data Platform,AI Productivity,AI Assistants,Watson Subscription & Expert Labs Withdrawn,2024Q4W04
0.0,0.0,0.0,55000.0,0.0,0.0,55000.0,55000.0,1234.0,2027.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Data Platform,AI Productivity,AI Assistants,Watson Subscription & Expert Labs Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,18047.11,18047.11,86.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Data Platform,AI Productivity,AI Assistants,Watson Subscription & Expert Labs Withdrawn,2024Q4W04
0.0,0.0,101874.08,101874.08,101874.08,101874.08,101874.08,101874.08,47967.0,856.0,0.0,0.0,2024,4,4,CQ,W,Negotiate,<1M,Coverage Select,Select Build/Service,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Data Platform,AI Productivity,AI Assistants,Watson Subscription & Expert Labs Withdrawn,2024Q4W04
0.0,0.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,1810.0,2974.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Select,Select Build/Service,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Data Platform,AI Productivity,AI Assistants,Watson Subscription & Expert Labs Withdrawn,2024Q4W04
825009.23,0.0,0.0,825009.23,825009.23,825009.23,825009.23,825009.23,593626.0,0.0,0.0,0.0,2024,4,4,CQ,W,Closing,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Data Platform,AI Productivity,AI Assistants,Watson Subscription & Expert Labs Withdrawn,2024Q4W04
30000.0,0.0,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3755.0,6170.0,0.0,30000.0,2024,4,4,CQ,W,Closing,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Brazil,Brazil Region,Brazil Select,Data Platform,AI Productivity,AI Assistants,Watson Subscription & Expert Labs Withdrawn,2024Q4W04
0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,1459.0,1957.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,Americas,US Financial Service Market,US Financial,US Financial Service Region,US FSM Enterprise Bank & INS,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,31.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Strategic,Coverage Strategic,Americas,US Financial Service Market,US Financial,US Financial Service Region,US FSM WEST,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,545.0,720.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Enterprise,Coverage Enterprise,Americas,US Federal Market,US Federal,US Federal Region,US Federal Enterprise,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,424.0,560.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Strategic,Coverage Strategic,Americas,US Federal Market,US Federal,US Federal Region,US Federal Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,5400.0,7136.0,0.0,0.0,2024,4,4,CQ,W,Won,<1M,Coverage Strategic,Coverage Strategic,Americas,US Federal Market,US Federal,US Federal Region,US Federal Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,38.0,60.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,Americas,US Industry Market,US Industry,US Industry Region,US Indu Enterprise,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,682.0,1085.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,US Industrial Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,1372.0,0.0,0.0,0.0,2024,4,4,CQ,W,Engage,<1M,Coverage Select,Select Build/Service,Americas,US Partner Service Market,US Build/Service Partners,US Partner Service Region,US Partner Service Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,4347.0,0.0,0.0,4347.0,4347.0,11.0,24.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US Partner Service Market,US Build/Service Partners,US Partner Service Region,US Partner Service Select,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,46397.0,0.0,0.0,46397.0,46397.0,1172.0,1865.0,0.0,0.0,2024,4,4,CQ,W,Design,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,US Tech Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,71479.0,71479.0,71479.0,0.0,71479.0,71479.0,3057.0,4864.0,0.0,0.0,2024,4,4,CQ,W,Propose,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,US Tech Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,300000.0,793.0,1231.0,0.0,0.0,2024,4,4,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,US Tech Strategic,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,2024Q4W04
