CALL_AMT,WON_AMT,UPSIDE_AMT,QUALIFY_PLUS_AMT,PROPOSE_PLUS_AMT,NEGOTIATE_PLUS_AMT,OPEN_PIPELINE_AMT,OPPORTUNITY_VALUE,PPV_AMT,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,WEEK,QUARTER,YEAR,SNAPSHOT_LEVEL,RELATIVE_QUARTER_MNEUMONIC,SALES_STAGE,GEOGRAPHY,MARKET,SECTOR,ACCOUNT_TYPE,INDUSTRY,UT30_NAME,PRACTICE,DEAL_SIZE,CLIENT_NAME,IBM_GEN_AI_IND,PARTNER_GEN_AI_IND,SALES_WEEK_DESCRIPTION,UT15_NAME,UT17_NAME,UT20_NAME,CALL_AMT_PY,WON_AMT_PY,UPSIDE_AMT_PY,QUALIFY_PLUS_AMT_PY,PROPOSE_PLUS_AMT_PY,NEGOTIATE_PLUS_AMT_PY,OPEN_PIPELINE_AMT_PY,OPPORTUNITY_VALUE_PY,PPV_AMT_PY,HIGH_PWP_OUT_CALL_PY,LOW_PWP_IN_CALL_PY,CALL_AMT_PPY,WON_AMT_PPY,UPSIDE_AMT_PPY,QUALIFY_PLUS_AMT_PPY,PROPOSE_PLUS_AMT_PPY,NEGOTIATE_PLUS_AMT_PPY,OPEN_PIPELINE_AMT_PPY,OPPORTUNITY_VALUE_PPY,PPV_AMT_PPY,HIGH_PWP_OUT_CALL_PPY,LOW_PWP_IN_CALL_PPY,MONTH
0.0,0.0,0.0,0.0,0.0,0.0,1504762.0,1504762.0,0.0,0.0,0.0,1,4,2023,W,CQ,Engage,APAC,ISA,ISA FSS,TARGET PREMIER,Insurance,Application Maintenance and Management - OnPrem,Custom Application Operations,small,ADITYA BIRLA GROUP,0,0,2023Q4W01,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,162514.0,0.0,0.0,162514.0,162514.0,13131.0,0.0,0.0,1,4,2023,W,CQ,Qualify,APAC,ISA,ISA FSS,TARGET PREMIER,Insurance,Cloud native App Dev & Hybrid Integration with Red Hat,IBM & Red Hat,small,ADITYA BIRLA GROUP,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1625145.0,0.0,0.0,1625145.0,1625145.0,158265.0,0.0,0.0,1,4,2023,W,CQ,Qualify,APAC,ISA,ISA FSS,TARGET PREMIER,Insurance,IT: Enterprise Strategy,Enterprise Strategy & Industry,small,ADITYA BIRLA GROUP,0,0,2023Q4W01,Strategy & Technology,Strategy & Transformation,Strategy & Transformation Offering Top (AUO),,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,500000.0,7221.0,0.0,0.0,1,4,2023,W,CQ,Design,Rest of EMEA,SPGI,Spain PUB,Unassigned,Government,IT: Enterprise Strategy,Enterprise Strategy & Industry,small,AEAT,0,0,2023Q4W01,Strategy & Technology,Strategy & Transformation,Strategy & Transformation Offering Top (AUO),,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Select BPS-T,DTT: AI & Analytics - Finance & Supply Chain,AI & Analytics,small,"AECOM MANAGEMENT SERVICES, INC.",0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Americas,US Communications & Industrial,US Communications & Industrial,Unassigned,Select BPS-T,HRTT: HR Transformation with Workday,Workday,small,"AECOM MANAGEMENT SERVICES, INC.",0,0,2023Q4W01,Strategy & Technology,Business Applications,HR Technology,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,800000.0,0.0,0.0,800000.0,800000.0,125736.0,0.0,0.0,-1,4,2023,W,NQ,Design,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Select BPS-T,DTT: AI & Analytics - Customer,AI & Analytics,small,AEGON INC,0,0,2023Q4W-1,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8294.0,0.0,0.0,1,4,2023,W,CQ,Design,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Select BPS-T,DTT: Insurance BPO (Red Hat) Withdrawn,Industry Operations & Automation,small,AEGON INC,0,0,2023Q4W01,Intelligent Operations,Business Operations,Industry Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Select BPS-T,DTT: Insurance BPO (Red Hat) Withdrawn,Industry Operations & Automation,small,AEGON INC,0,0,2023Q4W14,Intelligent Operations,Business Operations,Industry Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,761904.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Japan,JP Banking & Financial Markets,JP BKFM Other,PREMIER,Retail,CT: Intelligent Service Transformation,Customer,small,AEON,0,0,2023Q4W14,Intelligent Operations,Business Operations,Customer Service Transformation and Operations,,,,,,,,,,,,,,,,,,,,,,,1
122571.0,122571.0,0.0,122571.0,122571.0,122571.0,0.0,122571.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Japan,JP Distribution,JP Consumer,PREMIER,Banking,DTT: Data Transformation - Customer,Data Services,small,AEON,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,SPGI,Portugal,Unassigned,Select BPS-T,DTT: AI & Analytics - Customer,AI & Analytics,small,AGEAS,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,330000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Rest of EMEA,SPGI,Portugal,Unassigned,Select BPS-T,DTT: AI & Analytics - Finance & Supply Chain,AI & Analytics,small,AGEAS,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Lost,UKI,UKI Distribution,UKI Retail,Unassigned,Digital Squads,DTT: Microsoft Business Applications - Customer,Microsoft,small,$SME$ $TEST$,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,Canada,Canada DIST,Unassigned,Select Client,(KYN) Mngd Network Sec Svcs (Mgd) (cloud) 6950-03T Withdrawn,CyberDefend,small,1406393 ONTARIO INC,0,0,2023Q4W14,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,Canada,Canada DIST,Unassigned,Select Client,CSS: Sec Svcs for Cloud (C&SI) (cloud) 6950-41E Withdrawn,CyberDefend,small,1406393 ONTARIO INC,0,0,2023Q4W14,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,W,CQ,Propose,Rest of EMEA,NCEE,Denmark,PREMIER,Travel & Transportation,Cloud Native App Development,Migration & Modernization,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,NCEE,Netherlands,Unassigned,Select BPS-T,"Enterprise Cloud Strategy, Arch & Oper Model Transformation",Cloud Advisory,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,Cloud and Technology Strategy,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Engage,Rest of EMEA,NCEE,Denmark,PREMIER,Travel & Transportation,HRTT: Skills Transformation,Talent,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q4W-2,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Select Technology Sales Rep,Exposure Management 6950-18I,Cyber Threat Management,small,A2A,0,0,2023Q4W01,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,5000000.0,0.0,0.0,5000000.0,5000000.0,200194.0,0.0,0.0,1,4,2023,W,CQ,Qualify,Rest of EMEA,MEA,Gulf and Levant,FOUNDATION,Select BPS-T,FSCT: Enterprise Transformation with SAP S/4HANA,SAP,small,AAB CO. W.L.L. ABDULLA ABDULGHANI & BROTHERS,0,0,2023Q4W01,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,W,CQ,Design,Americas,Canada,Canada PUB,PREMIER,Government,Application Maintenance and Management - OnPrem,Custom Application Operations,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q4W01,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,W,CQ,Qualify,Americas,Canada,Canada PUB,PREMIER,Government,Application Maintenance and Management - OnPrem,Custom Application Operations,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q4W01,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Industrial Products,Application Maintenance and Management - OnPrem,Custom Application Operations,small,ABB,0,0,2023Q4W14,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,38227.0,0.0,0.0,-1,4,2023,W,NQ,Propose,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Industrial Products,"DevSecOps, AI Ops and Automation",DevSecOps & IT Automation,small,ABB,0,0,2023Q4W-1,Intelligent Operations,Application Operations,IBM AIOps Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,600000.0,0.0,0.0,600000.0,600000.0,10410.0,0.0,0.0,1,4,2023,W,CQ,Qualify,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,CSS: Security Svcs for SAP (C&SI) 6950-39Q Withdrawn,Cyber Strategy & Risk,small,ABBOTT LABORATORIES,0,0,2023Q4W01,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
49938.0,49938.0,0.0,49938.0,49938.0,49938.0,0.0,49938.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,CT: Service Transformation with Salesforce,Salesforce,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Engage,UKI,UKI Public,UKI HLS (wo DoH),Unassigned,Select BPS-T,"FSCT: Supply Chain, Proc & Mfg Transformation",Supply Chain,small,ABBOTT LABORATORIES,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,HRTT: Enterprise Change Management,Talent,small,ABBOTT LABORATORIES,0,0,2023Q4W01,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Americas,US Public and Communications,US Public and Communications,ENTERPRISE,Healthcare,HRTT: Talent Acquisition BPO (Red Hat),Talent Operations,small,ABBOTT LABORATORIES,0,0,2023Q4W14,Intelligent Operations,Business Operations,Talent Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,71400.0,71400.0,71400.0,71400.0,71400.0,71400.0,0.0,0.0,0.0,14,4,2023,W,PQ,Negotiate,Americas,US Public and Communications,US Public and Communications,PREMIER,Select Technology Sales Rep,Application Maintenance and Management - OnPrem,Custom Application Operations,small,ABBVIE,0,0,2023Q4W14,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,250000.0,0.0,0.0,250000.0,250000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Qualify,Americas,US Public and Communications,US Public and Communications,PREMIER,Select Technology Sales Rep,CT: Customer BPO,Customer Operations,small,ABBVIE,0,0,2023Q4W14,Intelligent Operations,Business Operations,Customer Service Transformation and Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Negotiate,Americas,US Public and Communications,US Public and Communications,PREMIER,Select Technology Sales Rep,CT: Service Transformation with Salesforce,Salesforce,small,ABBVIE,0,0,2023Q4W-2,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation,,,,,,,,,,,,,,,,,,,,,,,1
24412.0,24412.0,0.0,24412.0,24412.0,24412.0,0.0,24412.0,46677.0,0.0,0.0,1,4,2023,W,CQ,Won,UKI,UKI Public,UKI HLS (wo DoH),FOUNDATION,Select BPS-T,FSCT: Enterprise Transformation with Oracle,Oracle,small,ABCAM PLC,0,0,2023Q4W01,Strategy & Technology,Business Applications,Enterprise Oracle Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,151000.0,0.0,0.0,151000.0,151000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Design,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Banking,Application Maintenance and Management - OnPrem,Custom Application Operations,small,ABN AMRO,0,0,2023Q4W-2,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,750000.0,750000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Engage,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Banking,CT: Customer Transformation with Adobe,Adobe,small,ABN AMRO,0,0,2023Q4W-1,Strategy & Technology,Business Applications,Marketing Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,700000.0,700000.0,700000.0,0.0,700000.0,700000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Propose,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Banking,DTT: AI & Analytics - Customer,AI & Analytics,small,ABN AMRO,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,500000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Qualify,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Banking,DTT: AI & Analytics - Customer,AI & Analytics,small,ABN AMRO,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Banking,DTT: AI & Analytics - Customer,AI & Analytics,small,ABN AMRO,0,0,2023Q4W-1,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,Rest of EMEA,MEA,Egypt,Unassigned,Select BPS-T,Secure DevOps Services (C&SI) (cloud) 6950-28J Withdrawn,CyberDefend,small,ABU DHABI ISLAMIC BANK,0,0,2023Q4W14,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,-2,4,2023,W,NQ+1,Engage,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Select BPS-T,DTT: AI & Analytics - Customer,AI & Analytics,small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q4W-2,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Select BPS-T,DTT: Data Transformation - Customer,Data Services,small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,900000.0,0.0,0.0,900000.0,900000.0,393270.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Select BPS-T,FSCT: Asset Management & Optimization,Supply Chain,small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,3649.0,0.0,0.0,1,4,2023,W,CQ,Qualify,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Select BPS-T,IT: Enterprise Strategy,Enterprise Strategy & Industry,small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q4W01,Strategy & Technology,Strategy & Transformation,Strategy & Transformation Offering Top (AUO),,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,400000.0,0.0,0.0,400000.0,400000.0,548787.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,Rest of EMEA,SPGI,Spain IND,TARGET PREMIER,Select BPS-T,FSCT: Payables BPO,Finance & Procurement BPO,small,ACEK DESARROLLO Y GESTION INDUSTRIAL SL.,0,0,2023Q4W-1,Intelligent Operations,Business Operations,Procurement Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708575.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,APAC,ISA,ISA IND,PREMIER,Select BPS-T,Application Maintenance and Management - Red Hat - OnPrem,Custom Application Operations,large,ADANI GROUP,0,0,2023Q4W01,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Rest of EMEA,DACH,DE COMM DIST HLS,Unassigned,Select Build(ISV)/Service(GSI),DTT: Data Transformation - Customer,Data Services,small,ADESSO SE,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,200000.0,17229.0,0.0,0.0,-1,4,2023,W,NQ,Design,Rest of EMEA,DACH,DE COMM DIST HLS,FOUNDATION CLUSTER,Select BPS-T,"FSCT: Supply Chain, Proc & Mfg Transformation",Supply Chain,small,ADIDAS GROUP,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,270857.0,0.0,0.0,270857.0,270857.0,21605.0,0.0,0.0,1,4,2023,W,CQ,Qualify,APAC,ISA,ISA FSS,TARGET PREMIER,Insurance,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,ADITYA BIRLA GROUP,0,0,2023Q4W01,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,164019.0,0.0,0.0,164019.0,164019.0,10374.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,APAC,ISA,ISA FSS,TARGET PREMIER,Insurance,Cloud native App Dev & Hybrid Integration with Red Hat,IBM & Red Hat,small,ADITYA BIRLA GROUP,0,0,2023Q4W-1,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,60190.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,APAC,ISA,ISA IND,TARGET PREMIER,Industrial Products,DevSecOps - Design & Build,DevSecOps & IT Automation,small,ADITYA BIRLA GROUP,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1640197.0,0.0,0.0,1640197.0,1640197.0,66255.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,APAC,ISA,ISA FSS,TARGET PREMIER,Insurance,IT: Enterprise Strategy,Enterprise Strategy & Industry,small,ADITYA BIRLA GROUP,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Strategy & Transformation Offering Top (AUO),,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Engage,Rest of EMEA,NCEE,CEE,Unassigned,Select BPS-T,HRTT: HR Transformation with SAP SuccessFactors,SAP,small,ADVANCED BUSINESS SOFTWARE SRL,0,0,2023Q4W01,Strategy & Technology,Business Applications,HR Technology,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Engage,Americas,US Public and Communications,US Public and Communications,Unassigned,Digital Squads,DTT: Data Transformation - Customer,Data Services,small,ADVANTAGE PLATFORM INC.,0,0,2023Q4W-1,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,3333351.0,0.0,0.0,3333351.0,3333351.0,179337.0,0.0,0.0,-1,4,2023,W,NQ,Qualify,Americas,Canada,Canada Ind,FOUNDATION,Select Client,HRTT: HR Transformation with SAP SuccessFactors,SAP,small,AECON GROUP INC,0,0,2023Q4W-1,Strategy & Technology,Business Applications,HR Technology,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,-1,4,2023,W,NQ,Engage,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Select BPS-T,FSCT: Sustainability for Supply Chains & Proc Withdrawn,Enterprise Strategy,small,AEGON INC,0,0,2023Q4W-1,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
380952.0,380952.0,0.0,380952.0,380952.0,380952.0,0.0,380952.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Japan,JP Distribution,JP Consumer,PREMIER,Retail,"CT: Experience Design, Mobile & Spatial Computing",Enterprise Experience Design iX,small,AEON,0,0,2023Q4W14,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2023,W,PQ,Lost,UKI,UKI Communications,UKI ENU (wo NG),Unassigned,Digital Squads,"FSCT: Sustainability for Finance, Sup Chain & Mfg",Enterprise Strategy,small,AFFINITY WATER HOLDINGS LTD,0,0,2023Q4W14,Strategy & Technology,Strategy & Transformation,Finance Transformation,,,,,,,,,,,,,,,,,,,,,,,1
1000000.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,283168.0,0.0,1000000.0,-1,4,2023,W,NQ,Design,Rest of EMEA,NCEE,Bel Lux,TARGET PREMIER,Select BPS-T,FSCT: Record to Analyze BPO,Finance & Procurement BPO,small,AGFA GEVAERT,0,0,2023Q4W-1,Intelligent Operations,Business Operations,Finance Operations,,,,,,,,,,,,,,,,,,,,,,,1
80000.0,80000.0,0.0,80000.0,80000.0,80000.0,0.0,80000.0,0.0,0.0,0.0,14,4,2023,W,PQ,Won,Rest of EMEA,DACH,DE COMM DIST HLS,Unassigned,Select Client,DTT: Data Transformation - Customer,Data Services,small,AGRAVIS RAIFFEISEN AG,0,0,2023Q4W14,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,1,4,2023,W,CQ,Lost,Americas,LA,LA Chile,Unassigned,Select Client,FSCT: SAP Rapid Discovery,SAP,small,AGROSUPER SERVICIOS CORPORATIVOS,0,0,2023Q4W01,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,2700000.0,0.0,0.0,2700000.0,2700000.0,137528.0,0.0,0.0,1,4,2023,W,CQ,Qualify,Americas,US Distribution,US Retail,PREMIER,Select Client,App & Data Modernization on Mainframe - No Cloud,Migration & Modernization,small,AHOLD DELHAIZE,0,0,2023Q4W01,Strategy & Technology,Hybrid Cloud & Data,Mainframe Application Modernization,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1500000.0,0.0,0.0,1500000.0,1500000.0,76513.0,0.0,0.0,1,4,2023,W,CQ,Qualify,Americas,US Distribution,US Retail,PREMIER,Select Client,CT: Customer Transformation with Adobe,Adobe,small,AHOLD DELHAIZE,0,0,2023Q4W01,Strategy & Technology,Business Applications,Marketing Transformation,,,,,,,,,,,,,,,,,,,,,,,1
