CALL_AMT,WON_AMT,UPSIDE_AMT,QUALIFY_PLUS_AMT,PROPOSE_PLUS_AMT,NEGOTIATE_PLUS_AMT,OPEN_PIPELINE_AMT,OPPORTUNITY_VALUE,PPV_AMT,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,WEEK,QUARTER,YEAR,SNAPSHOT_LEVEL,RELATIVE_QUARTER_MNEUMONIC,SALES_STAGE,GEOGRAPHY,MARKET,SECTOR,ACCOUNT_TYPE,INDUSTRY,UT30_NAME,PRACTICE,DEAL_SIZE,CLIENT_NAME,IBM_GEN_AI_IND,PARTNER_GEN_AI_IND,SALES_WEEK_DESCRIPTION,UT15_NAME,UT17_NAME,UT20_NAME,CALL_AMT_PY,WON_AMT_PY,UPSIDE_AMT_PY,QUALIFY_PLUS_AMT_PY,PROPOSE_PLUS_AMT_PY,NEGOTIATE_PLUS_AMT_PY,OPEN_PIPELINE_AMT_PY,OPPORTUNITY_VALUE_PY,PPV_AMT_PY,HIGH_PWP_OUT_CALL_PY,LOW_PWP_IN_CALL_PY,CALL_AMT_PPY,WON_AMT_PPY,UPSIDE_AMT_PPY,QUALIFY_PLUS_AMT_PPY,PROPOSE_PLUS_AMT_PPY,NEGOTIATE_PLUS_AMT_PPY,OPEN_PIPELINE_AMT_PPY,OPPORTUNITY_VALUE_PPY,PPV_AMT_PPY,HIGH_PWP_OUT_CALL_PPY,LOW_PWP_IN_CALL_PPY,MONTH
25000.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,2804.0,0.0,25000.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: Data Transformation - Finance & Supply Chain,Data Services,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,13333.0,0.0,0.0,13333.0,13333.0,60.0,0.0,0.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,"Enterprise Cloud Strategy, Arch & Oper Model Transformation",Cloud Advisory,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,Cloud and Technology Strategy,,,,,,,,,,,,,,,,,,,,,,,1
977158.0,0.0,0.0,977158.0,977158.0,977158.0,977158.0,977158.0,1069406.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,FSCT: Acquisition Octo Federal Finance Trans - Standalone,Finance,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Finance Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,670945.0,670945.0,670945.0,0.0,670945.0,670945.0,580046.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,FSCT: Asset Management & Optimization,Supply Chain,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
475000.0,0.0,0.0,475000.0,0.0,0.0,475000.0,475000.0,43787.0,0.0,475000.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,FSCT: Asset Management & Optimization,Supply Chain,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
198950.0,198950.0,0.0,198950.0,198950.0,198950.0,0.0,198950.0,267927.0,0.0,0.0,3,1,2025,W,CQ,Won,Americas,US Federal,US Federal,ENTERPRISE,Government,FSCT: Enterprise Transformation with SAP ECC,SAP,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Business Applications,Enterprise SAP Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,"FSCT: Supply Chain, Proc & Mfg Transformation",Supply Chain,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
204506.0,0.0,0.0,204506.0,204506.0,204506.0,204506.0,204506.0,223020.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,HRTT: Acquisition Octo Federal HR Transformation-Standalone,Talent,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
326585.0,0.0,0.0,326585.0,326585.0,326585.0,326585.0,326585.0,425696.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,HRTT: HR Transformation,Talent,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
326585.0,0.0,1080597.0,1407182.0,1407182.0,0.0,1407182.0,1407182.0,509544.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,HRTT: HR Transformation,Talent,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,HRTT: Skills Transformation,Talent,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,Hybrid Integration using Mulesoft,IBM & Red Hat,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,Hybrid Integration Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,16666.0,0.0,0.0,16666.0,16666.0,111.0,0.0,0.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,IT: Enterprise Strategy,Enterprise Strategy & Industry,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Strategy & Transformation Offering Top (AUO),,,,,,,,,,,,,,,,,,,,,,,1
510411.0,0.0,0.0,510411.0,510411.0,510411.0,510411.0,510411.0,623784.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,Octo US Fed - Cyber & Biometrics Services,Migration & Modernization,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
6829757.0,0.0,0.0,6829757.0,6829757.0,6829757.0,6829757.0,6829757.0,8249238.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,Octo US Fed DevSecOps - Design & Build - Standalone,Migration & Modernization,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
5186573.0,0.0,0.0,5186573.0,5186573.0,5186573.0,5186573.0,5186573.0,6340237.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,Octo US Federal - Platform Eng Svcs (Manage) - Standalone,Platform Engineering Services,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Design,Americas,US Federal,US Federal,ENTERPRISE,Government,Octo US Federal - Platform Eng Svcs (Manage) - Standalone,Platform Engineering Services,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Lost,Americas,US Federal,US Federal,ENTERPRISE,Government,ServiceNow - Implementation & Manage,ServiceNow,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,,,,,,,,,,,,,,,,,,,,,,,1
17500000.0,0.0,0.0,17500000.0,0.0,0.0,17500000.0,17500000.0,4479061.0,0.0,17500000.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Application Maintenance & Management - Cloud,Custom Application Operations,large,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Application Maintenance and Management - OnPrem,Custom Application Operations,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,16666.0,0.0,0.0,16666.0,16666.0,58.0,0.0,0.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Cloud Shared Services (CSS),Platform Engineering Services,small,CIV - GSA US GENERAL SERVICES ADMINISTRATION,0,0,2025Q1W03,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,,,,,,,,,,,,,,,,,,,,,,,1
1198961.0,0.0,0.0,1198961.0,1198961.0,1198961.0,1198961.0,1198961.0,1576247.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: Acquisition Watson Health - Federal,AI & Analytics,small,CIV - HHS - CMS,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
3429504.0,0.0,0.0,3429504.0,3429504.0,0.0,3429504.0,3429504.0,3850947.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,HRTT: Skills Transformation,Talent,small,CIV - HHS - CMS,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,"BV Assets for App Migration and Mod (not AWS, Microsoft)",Microsoft,small,CIV - HHS - FDA -FOOD AND DRUG ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: AI & Analytics - Customer,AI & Analytics,small,CIV - HHS - FDA -FOOD AND DRUG ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: Data Transformation - Customer,Data Services,small,CIV - HHS - FDA -FOOD AND DRUG ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,US Fed - App & Data Migration Services,Migration & Modernization,small,CIV - HHS - FDA -FOOD AND DRUG ADMINISTRATION,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,2186957.0,0.0,0.0,2186957.0,2186957.0,453370.0,0.0,0.0,3,1,2025,W,CQ,Design,Americas,US Federal,US Federal,ENTERPRISE,Government,CSS: USFd: Strtg & Rslnce (C&SI) (cloud) 6941-17C Withdrawn,Cyber Strategy & Risk,small,CIV - HHS - OTHER AND NIH,0,0,2025Q1W03,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,,,,,,,,,,,,,,,,,,,,,,,1
141638.0,141638.0,0.0,141638.0,141638.0,141638.0,0.0,141638.0,313054.0,0.0,0.0,3,1,2025,W,CQ,Won,Americas,US Federal,US Federal,ENTERPRISE,Government,CSS: USFd: Strtg & Rslnce (C&SI) (cloud) 6941-17C Withdrawn,Cyber Strategy & Risk,small,CIV - HHS - OTHER AND NIH,0,0,2025Q1W03,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,,,,,,,,,,,,,,,,,,,,,,,1
4983677.0,4983677.0,0.0,4983677.0,4983677.0,4983677.0,0.0,4983677.0,6975713.0,0.0,0.0,3,1,2025,W,CQ,Won,Americas,US Federal,US Federal,ENTERPRISE,Government,CT: Service Transformation with Salesforce,Salesforce,small,CIV - HHS - OTHER AND NIH,0,0,2025Q1W03,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2025,W,CQ,Engage,Americas,US Federal,US Federal,ENTERPRISE,Government,Cloud Native App Development,Migration & Modernization,small,CIV - HHS - OTHER AND NIH,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Design,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: AI & Analytics - Customer,AI & Analytics,small,CIV - HHS - OTHER AND NIH,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2025,W,CQ,Engage,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: AI & Analytics - Customer (Red Hat),AI & Analytics,small,CIV - HHS - OTHER AND NIH,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Design,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: Data Transformation - Customer,Data Services,small,CIV - HHS - OTHER AND NIH,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
3144246.0,0.0,0.0,3144246.0,3144246.0,0.0,3144246.0,3144246.0,2991935.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: Acquisition Octo Federal Data Services - Standalone,Data Services,small,CIV - OTHER,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,2000000.0,82969.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: Data Transformation - Customer,Data Services,small,CIV - OTHER,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Lost,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: Data for BPO,Industry Operations & Automation,small,CIV - OTHER,0,0,2025Q1W03,Intelligent Operations,Business Operations,Industry Operations,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,750000.0,750000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Engage,Americas,US Federal,US Federal,ENTERPRISE,Government,HCS - Cus Data Svc + DTT,Custom Application Operations,small,CIV - OTHER,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Lost,Americas,US Federal,US Federal,ENTERPRISE,Government,HCS - Cus Data Svc + DTT,Custom Application Operations,small,CIV - OTHER,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Lost,Americas,US Federal,US Federal,ENTERPRISE,Government,HRTT: HR Trans (Red Hat) - watsonx CUSTLIC,Talent,small,CIV - OTHER,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,HR and Talent Transformation,,,,,,,,,,,,,,,,,,,,,,,1
1920571.0,0.0,0.0,1920571.0,1920571.0,1920571.0,1920571.0,1920571.0,2195833.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,Octo US Fed DevSecOps - Design & Build - Standalone,Migration & Modernization,small,CIV - HHS OTHER,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,,,,,,,,,,,,,,,,,,,,,,,1
1459338.0,0.0,0.0,1459338.0,1459338.0,1459338.0,1459338.0,1459338.0,1708276.0,0.0,0.0,3,1,2025,W,CQ,Closing,Americas,US Federal,US Federal,ENTERPRISE,Government,Octo US Federal - Platform Eng Svcs (Manage) - Standalone,Platform Engineering Services,small,CIV - HHS OTHER,0,0,2025Q1W03,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,125000.0,0.0,0.0,125000.0,125000.0,16266.0,0.0,0.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Application Maintenance & Management - Cloud,Custom Application Operations,small,CIV - HHS OTHER,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Application Maintenance and Management - OnPrem,Custom Application Operations,small,CIV - HHS OTHER,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Engage,Americas,US Federal,US Federal,ENTERPRISE,Government,App & Data Migration Services,Migration & Modernization,small,CIV - INTERIOR,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,12500.0,12500.0,0.0,0.0,0.0,3,1,2025,W,CQ,Engage,Americas,US Federal,US Federal,ENTERPRISE,Government,"BV Assets for App Migration and Mod (not AWS, Microsoft)",Microsoft,small,CIV - INTERIOR,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
76008.0,76008.0,0.0,76008.0,76008.0,76008.0,0.0,76008.0,168033.0,0.0,0.0,3,1,2025,W,CQ,Won,Americas,US Federal,US Federal,ENTERPRISE,Government,CSS: US Fed: Strategy & Rslnce (C&SI) 6941-17D Withdrawn,Cyber Strategy & Risk,small,CIV - INTERIOR,0,0,2025Q1W03,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,19354.0,0.0,0.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,CT: Service Transformation with Salesforce,Salesforce,small,CIV - INTERIOR,0,0,2025Q1W03,Strategy & Technology,Business Applications,Enterprise Salesforce Transformation,,,,,,,,,,,,,,,,,,,,,,,1
204961.0,204961.0,0.0,204961.0,204961.0,204961.0,0.0,204961.0,286538.0,0.0,0.0,3,1,2025,W,CQ,Won,Americas,US Federal,US Federal,ENTERPRISE,Government,DTT: AI & Analytics - Customer,AI & Analytics,small,CIV - INTERIOR,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,5000000.0,0.0,0.0,5000000.0,5000000.0,130880.0,0.0,0.0,3,1,2025,W,CQ,Design,Americas,US Federal,US Federal,ENTERPRISE,Government,FSCT: Asset Management & Optimization,Supply Chain,small,CIV - INTERIOR,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,4482.0,0.0,0.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,FSCT: Asset Management & Optimization,Supply Chain,small,CIV - INTERIOR,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
300000.0,0.0,0.0,300000.0,0.0,0.0,300000.0,300000.0,158598.0,0.0,0.0,3,1,2025,W,CQ,Design,Americas,US Federal,US Federal,ENTERPRISE,Government,US Fed - App & Data modernization for Distributed Apps,Migration & Modernization,small,CIV - INTERIOR,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Engage,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - AMS for Oracle,Oracle Application Operations,small,CIV - INTERIOR,0,0,2025Q1W03,Intelligent Operations,Application Operations,Application Management Services for Oracle,,,,,,,,,,,,,,,,,,,,,,,1
50000.0,0.0,0.0,50000.0,50000.0,0.0,50000.0,50000.0,44707.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Application Maintenance & Management - Cloud,Custom Application Operations,small,CIV - INTERIOR,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,2000000.0,0.0,0.0,2000000.0,2000000.0,64587.0,0.0,0.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Application Maintenance & Management - Cloud,Custom Application Operations,small,CIV - INTERIOR,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
378332.0,0.0,0.0,378332.0,378332.0,0.0,378332.0,378332.0,410104.0,0.0,0.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Application Maintenance and Management - OnPrem,Custom Application Operations,small,CIV - INTERIOR,0,0,2025Q1W03,Intelligent Operations,Application Operations,Custom Application Management Services,,,,,,,,,,,,,,,,,,,,,,,1
98111.0,98111.0,0.0,98111.0,98111.0,98111.0,0.0,98111.0,118714.0,0.0,0.0,3,1,2025,W,CQ,Won,Americas,US Federal,US Federal,ENTERPRISE,Government,US Federal - Cloud Shared Services (CSS),Platform Engineering Services,small,CIV - INTERIOR,0,0,2025Q1W03,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Lost,Americas,US Federal,US Federal,TARGET ENTERPRISE,Government,CSS: USFd: Id & Accss Mgmt(C&SI)(cld)(RH) 6941-18E Withdrawn,CyberDefend,small,CIV - JUSTICE- LAW ENFORCEMENT,0,0,2025Q1W03,Intelligent Operations,Cybersecurity,IBM CyberDefend,,,,,,,,,,,,,,,,,,,,,,,1
0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,3,1,2025,W,CQ,Engage,Americas,US Federal,US Federal,TARGET ENTERPRISE,Government,CSS: USFd: Strtg & Rslnce (C&SI) (cloud) 6941-17C Withdrawn,Cyber Strategy & Risk,small,CIV - JUSTICE- LAW ENFORCEMENT,0,0,2025Q1W03,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,,,,,,,,,,,,,,,,,,,,,,,1
5000000.0,0.0,0.0,5000000.0,5000000.0,0.0,5000000.0,5000000.0,760140.0,0.0,5000000.0,3,1,2025,W,CQ,Propose,Americas,US Federal,US Federal,TARGET ENTERPRISE,Government,DTT: AI & Analytics - Customer,AI & Analytics,small,CIV - JUSTICE- LAW ENFORCEMENT,0,0,2025Q1W03,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",,,,,,,,,,,,,,,,,,,,,,,1
4000000.0,0.0,0.0,4000000.0,0.0,0.0,4000000.0,4000000.0,105750.0,0.0,4000000.0,3,1,2025,W,CQ,Qualify,Americas,US Federal,US Federal,TARGET ENTERPRISE,Government,FSCT: Asset Management & Optimization,Supply Chain,small,CIV - JUSTICE- LAW ENFORCEMENT,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
298062.0,298062.0,0.0,298062.0,298062.0,298062.0,0.0,298062.0,415580.0,0.0,0.0,3,1,2025,W,CQ,Won,Americas,US Federal,US Federal,TARGET ENTERPRISE,Government,FSCT: Asset Management & Optimization,Supply Chain,small,CIV - JUSTICE- LAW ENFORCEMENT,0,0,2025Q1W03,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,,,,,,,,,,,,,,,,,,,,,,,1
